workerid,A,B,percent,read_time_two,quant,read_time_one,decision_time,response
1,"""padnet""","""fanely""",17,169,"""More than half""",217,769,"""False"""
1,"""ingell""","""nalill""",85,216,"""More than half""",185,776,"""True"""
1,"""coppar""","""hunene""",21,216,"""Many""",393,754,"""False"""
1,"""shurry""","""preser""",3,328,"""More than half""",295,552,"""False"""
1,"""coamin""","""mucond""",60,272,"""Fewer than half""",271,1064,"""False"""
1,"""werner""","""hurmer""",1,207,"""Fewer than half""",312,736,"""True"""
1,"""pirter""","""secent""",45,288,"""Many""",256,3753,"""True"""
1,"""chulks""","""vulhor""",85,169,"""Most""",192,544,"""True"""
1,"""kustle""","""reshix""",59,209,"""Fewer than half""",177,1616,"""False"""
1,"""puggle""","""entand""",45,150,"""Most""",200,2040,"""False"""
1,"""spunge""","""wenple""",55,224,"""Fewer than half""",168,591,"""False"""
1,"""pluset""","""stubad""",32,217,"""Many""",191,1575,"""False"""
1,"""pobbit""","""spippy""",54,192,"""Few""",236,696,"""False"""
1,"""umpond""","""marire""",4,222,"""Most""",199,816,"""False"""
1,"""puggle""","""entand""",39,200,"""More than half""",240,1328,"""False"""
1,"""spunge""","""wenple""",68,209,"""Few""",223,527,"""False"""
1,"""jallem""","""sildal""",54,169,"""Fewer than half""",247,799,"""False"""
1,"""sporer""","""firtly""",41,184,"""Fewer than half""",175,640,"""True"""
1,"""ingell""","""nalill""",75,177,"""Fewer than half""",180,784,"""False"""
1,"""ancits""","""smeath""",42,272,"""Many""",240,2256,"""True"""
1,"""monter""","""melelt""",31,209,"""Few""",183,3159,"""False"""
1,"""tiklet""","""hullaw""",43,185,"""Many""",170,920,"""True"""
1,"""pirter""","""secent""",33,176,"""Most""",240,569,"""False"""
1,"""chadop""","""shaple""",45,167,"""More than half""",214,713,"""False"""
1,"""coppar""","""hunene""",5,216,"""Few""",232,743,"""True"""
1,"""padnet""","""fanely""",64,216,"""Most""",167,3097,"""True"""
1,"""puctor""","""recure""",97,199,"""More than half""",192,592,"""True"""
1,"""bemble""","""squank""",19,192,"""More than half""",175,1063,"""False"""
1,"""gukbar""","""soarse""",97,168,"""Few""",224,552,"""False"""
1,"""ancits""","""smeath""",39,193,"""Most""",200,1225,"""False"""
1,"""puctor""","""recure""",15,169,"""Fewer than half""",184,1166,"""True"""
1,"""shamer""","""bloifs""",79,239,"""Many""",176,528,"""True"""
1,"""hadder""","""ollidy""",51,176,"""Few""",200,832,"""False"""
1,"""clidge""","""hensly""",34,184,"""Fewer than half""",192,753,"""True"""
1,"""schook""","""jabant""",85,144,"""Few""",208,1113,"""False"""
1,"""pengyl""","""sedest""",97,193,"""Most""",216,607,"""True"""
1,"""cather""","""funder""",75,184,"""More than half""",201,552,"""True"""
1,"""shurry""","""preser""",59,193,"""Many""",207,894,"""True"""
1,"""awplor""","""fasees""",43,219,"""Most""",227,1557,"""True"""
1,"""fleeve""","""scalfs""",20,185,"""Few""",113,711,"""True"""
1,"""schook""","""jabant""",24,167,"""More than half""",184,609,"""False"""
1,"""shrile""","""athoid""",59,176,"""Many""",214,664,"""True"""
1,"""menner""","""nandow""",40,183,"""Few""",161,776,"""False"""
1,"""padnet""","""fanely""",74,289,"""Many""",248,1223,"""True"""
1,"""cather""","""funder""",60,247,"""Many""",175,688,"""True"""
1,"""cosutz""","""spover""",67,209,"""Most""",248,1574,"""True"""
1,"""pengyl""","""sedest""",93,169,"""Many""",224,911,"""True"""
1,"""russer""","""huttle""",25,177,"""Most""",160,951,"""False"""
1,"""jallem""","""sildal""",57,208,"""Few""",168,1159,"""False"""
1,"""cosutz""","""spover""",92,153,"""Fewer than half""",200,695,"""False"""
1,"""werner""","""hurmer""",95,176,"""Few""",195,887,"""False"""
1,"""shurry""","""preser""",14,191,"""Most""",168,1127,"""False"""
1,"""puggle""","""entand""",2,168,"""Fewer than half""",230,760,"""True"""
1,"""boddle""","""molill""",35,168,"""More than half""",159,624,"""False"""
1,"""pirter""","""secent""",38,159,"""Fewer than half""",175,1112,"""True"""
1,"""mecket""","""plumry""",38,153,"""Fewer than half""",184,839,"""True"""
1,"""bemble""","""squank""",31,175,"""Most""",222,751,"""False"""
1,"""monter""","""melelt""",37,192,"""Most""",163,687,"""False"""
1,"""bemble""","""squank""",20,224,"""Fewer than half""",231,719,"""True"""
1,"""shamer""","""bloifs""",46,182,"""Few""",176,776,"""False"""
1,"""hadder""","""ollidy""",66,243,"""Fewer than half""",224,781,"""False"""
1,"""middor""","""drooty""",83,152,"""Few""",213,657,"""False"""
1,"""jallem""","""sildal""",26,168,"""More than half""",193,1833,"""False"""
1,"""gukbar""","""soarse""",4,207,"""Many""",279,713,"""False"""
1,"""dorder""","""coggon""",58,185,"""Few""",160,2127,"""True"""
1,"""pliper""","""sesare""",35,208,"""Most""",216,814,"""False"""
1,"""clidge""","""hensly""",25,208,"""More than half""",191,623,"""False"""
1,"""dorder""","""coggon""",44,153,"""Fewer than half""",192,929,"""True"""
1,"""chevel""","""podden""",61,136,"""Fewer than half""",311,639,"""False"""
1,"""pluset""","""stubad""",17,186,"""More than half""",192,568,"""False"""
1,"""bemble""","""squank""",74,167,"""Few""",216,577,"""False"""
1,"""werner""","""hurmer""",52,185,"""Most""",225,839,"""True"""
1,"""clidge""","""hensly""",16,201,"""Few""",199,1151,"""True"""
1,"""mecket""","""plumry""",27,248,"""Most""",192,584,"""False"""
1,"""boddle""","""molill""",78,222,"""Few""",271,776,"""False"""
1,"""strant""","""potind""",82,144,"""Many""",151,663,"""True"""
1,"""chevel""","""podden""",40,200,"""More than half""",200,1048,"""False"""
1,"""coamin""","""mucond""",40,184,"""Many""",224,4104,"""True"""
1,"""zetten""","""unfobs""",17,120,"""Few""",128,1033,"""True"""
1,"""shurry""","""preser""",8,169,"""Fewer than half""",160,953,"""True"""
1,"""boddle""","""molill""",67,160,"""Most""",168,848,"""True"""
1,"""cosutz""","""spover""",52,175,"""More than half""",168,745,"""True"""
1,"""shamer""","""bloifs""",88,144,"""Most""",127,704,"""True"""
1,"""isbant""","""unairs""",70,169,"""Many""",200,3063,"""True"""
1,"""pengyl""","""sedest""",22,141,"""Few""",97,905,"""True"""
1,"""clidge""","""hensly""",21,200,"""Many""",208,727,"""False"""
1,"""fleeve""","""scalfs""",76,144,"""Fewer than half""",133,752,"""False"""
1,"""padnet""","""fanely""",93,160,"""Few""",208,767,"""False"""
1,"""umpond""","""marire""",49,177,"""Few""",240,1769,"""False"""
1,"""jallem""","""sildal""",42,135,"""Many""",161,4032,"""True"""
1,"""schook""","""jabant""",30,159,"""Fewer than half""",147,931,"""True"""
1,"""birler""","""enciad""",53,152,"""Many""",192,743,"""True"""
1,"""chevel""","""podden""",29,184,"""Few""",153,2824,"""False"""
1,"""pobbit""","""spippy""",52,184,"""Many""",167,841,"""True"""
1,"""devole""","""sholly""",95,185,"""Many""",143,615,"""True"""
1,"""jallem""","""sildal""",30,192,"""Most""",184,1184,"""False"""
1,"""russer""","""huttle""",70,192,"""Few""",184,1376,"""False"""
1,"""shrile""","""athoid""",82,169,"""Fewer than half""",184,662,"""False"""
1,"""isbant""","""unairs""",36,192,"""More than half""",183,560,"""False"""
1,"""kustle""","""reshix""",43,217,"""Many""",200,1543,"""True"""
1,"""coppar""","""hunene""",24,184,"""Most""",217,663,"""False"""
1,"""russer""","""huttle""",70,176,"""More than half""",191,728,"""True"""
1,"""hadder""","""ollidy""",30,176,"""More than half""",201,616,"""False"""
1,"""isbant""","""unairs""",21,328,"""Fewer than half""",192,1240,"""True"""
1,"""devole""","""sholly""",15,200,"""Fewer than half""",177,567,"""True"""
1,"""shrile""","""athoid""",92,200,"""Most""",213,736,"""True"""
1,"""bameta""","""unzast""",12,159,"""More than half""",152,705,"""False"""
1,"""devole""","""sholly""",55,257,"""Few""",209,767,"""False"""
1,"""menner""","""nandow""",24,207,"""Many""",223,809,"""False"""
1,"""shrile""","""athoid""",59,215,"""Few""",191,705,"""False"""
1,"""raster""","""movell""",47,176,"""Few""",208,696,"""False"""
1,"""puctor""","""recure""",28,233,"""Many""",192,744,"""False"""
1,"""isbant""","""unairs""",55,178,"""Few""",258,768,"""False"""
1,"""ingell""","""nalill""",68,225,"""Many""",207,576,"""True"""
1,"""russer""","""huttle""",99,208,"""Many""",200,713,"""True"""
1,"""spunge""","""wenple""",58,248,"""Many""",204,655,"""True"""
1,"""tecker""","""biller""",79,217,"""Most""",200,639,"""True"""
1,"""awplor""","""fasees""",97,168,"""Fewer than half""",232,1729,"""False"""
1,"""cather""","""funder""",29,169,"""Most""",223,2400,"""False"""
1,"""umpond""","""marire""",58,200,"""More than half""",152,655,"""True"""
1,"""sporer""","""firtly""",45,177,"""Few""",183,639,"""False"""
1,"""tecker""","""biller""",57,173,"""Fewer than half""",191,1346,"""False"""
1,"""werner""","""hurmer""",77,232,"""Many""",153,664,"""True"""
1,"""boddle""","""molill""",27,199,"""Many""",216,680,"""False"""
1,"""kustle""","""reshix""",53,208,"""More than half""",208,935,"""True"""
1,"""middor""","""drooty""",68,2951,"""Many""",143,808,"""True"""
1,"""raster""","""movell""",44,2951,"""Fewer than half""",143,809,"""True"""
1,"""sporer""","""firtly""",66,2951,"""Most""",143,810,"""True"""
1,"""hadder""","""ollidy""",75,169,"""Many""",224,599,"""True"""
1,"""bameta""","""unzast""",98,216,"""Many""",169,552,"""True"""
1,"""tiklet""","""hullaw""",71,193,"""Few""",240,1696,"""False"""
2,"""klong""","""nooty""",62,2104,"""All""",2625,2600,"""True"""
2,"""blek""","""orkital""",54,1487,"""None""",1177,888,"""True"""
2,"""floom""","""plerful""",92,1981,"""Some""",2227,504,"""True"""
2,"""slarm""","""briddle""",11,1139,"""None""",2057,306,"""False"""
2,"""dring""","""larfy""",28,1103,"""None""",1662,296,"""False"""
2,"""tenk""","""glurgy""",8,1698,"""All""",2010,191,"""False"""
2,"""glerb""","""fizzda""",20,1213,"""All""",2481,670,"""True"""
2,"""thonk""","""krangly""",82,1642,"""Some""",1605,296,"""False"""
2,"""awplor""","""fasees""",41,948,"""Fewer than half""",263,173,"""True"""
2,"""shrile""","""athoid""",74,1058,"""Few""",1263,108,"""False"""
2,"""dorder""","""coggon""",39,985,"""Most""",1466,152,"""False"""
2,"""cosutz""","""spover""",83,780,"""Fewer than half""",2821,129,"""False"""
2,"""umpond""","""marire""",9,1937,"""Many""",1252,887,"""False"""
2,"""beckel""","""racual""",82,953,"""More than half""",968,904,"""True"""
2,"""birler""","""enciad""",37,1513,"""Many""",1512,2038,"""False"""
2,"""werner""","""hurmer""",88,1880,"""Few""",1666,167,"""False"""
2,"""monter""","""melelt""",3,1071,"""Many""",1249,160,"""False"""
2,"""chevel""","""podden""",34,1325,"""Few""",1443,146,"""False"""
2,"""menner""","""nandow""",77,1122,"""Fewer than half""",1910,475,"""False"""
2,"""beckel""","""racual""",23,1086,"""Few""",1151,200,"""True"""
2,"""schook""","""jabant""",59,1137,"""Few""",1144,136,"""False"""
2,"""dorder""","""coggon""",37,703,"""More than half""",1341,161,"""False"""
2,"""chadop""","""shaple""",40,864,"""Most""",1591,143,"""False"""
2,"""menner""","""nandow""",33,945,"""Most""",827,390,"""False"""
2,"""ancits""","""smeath""",40,1045,"""Many""",1210,404,"""True"""
2,"""isbant""","""unairs""",68,1337,"""Few""",1404,127,"""False"""
2,"""clidge""","""hensly""",23,996,"""Fewer than half""",889,396,"""False"""
2,"""mecket""","""plumry""",65,1224,"""Fewer than half""",1455,137,"""False"""
2,"""awplor""","""fasees""",13,1506,"""More than half""",1735,856,"""True"""
2,"""zetten""","""unfobs""",60,1247,"""Most""",1007,426,"""False"""
2,"""gukbar""","""soarse""",94,950,"""Few""",1961,174,"""False"""
2,"""strant""","""potind""",21,1068,"""Fewer than half""",1317,154,"""False"""
2,"""middor""","""drooty""",4,613,"""Fewer than half""",1016,144,"""False"""
2,"""coppar""","""hunene""",67,928,"""More than half""",1486,208,"""True"""
2,"""tiklet""","""hullaw""",20,1287,"""Many""",1285,1304,"""True"""
2,"""cosutz""","""spover""",65,1144,"""Few""",1138,160,"""False"""
2,"""strant""","""potind""",70,720,"""Many""",1000,132,"""True"""
2,"""coamin""","""mucond""",86,1691,"""Fewer than half""",992,126,"""True"""
2,"""strant""","""potind""",62,1686,"""More than half""",255,128,"""False"""
2,"""pobbit""","""spippy""",1,833,"""Most""",2016,144,"""False"""
2,"""pliper""","""sesare""",72,2833,"""Fewer than half""",288,176,"""False"""
2,"""shamer""","""bloifs""",68,1336,"""Most""",1847,117,"""True"""
2,"""coamin""","""mucond""",56,1698,"""Many""",1885,248,"""True"""
2,"""cosutz""","""spover""",4,644,"""Many""",952,152,"""False"""
2,"""coppar""","""hunene""",30,1011,"""Most""",1528,211,"""False"""
2,"""spunge""","""wenple""",48,745,"""Many""",1090,248,"""True"""
2,"""isbant""","""unairs""",60,729,"""Many""",784,175,"""True"""
2,"""pluset""","""stubad""",32,808,"""Fewer than half""",1468,153,"""False"""
2,"""chevel""","""podden""",79,770,"""More than half""",1514,156,"""True"""
2,"""jallem""","""sildal""",61,1301,"""Fewer than half""",2841,385,"""False"""
2,"""bameta""","""unzast""",98,693,"""More than half""",992,136,"""True"""
2,"""puctor""","""recure""",22,729,"""More than half""",1521,832,"""False"""
2,"""hadder""","""ollidy""",17,830,"""Most""",809,161,"""False"""
2,"""cosutz""","""spover""",97,503,"""More than half""",992,160,"""True"""
2,"""shrile""","""athoid""",5,1097,"""Many""",1550,344,"""False"""
2,"""bemble""","""squank""",11,1153,"""Few""",1255,336,"""False"""
2,"""pengyl""","""sedest""",79,891,"""Fewer than half""",1287,127,"""False"""
2,"""chulks""","""vulhor""",28,1049,"""More than half""",735,199,"""False"""
2,"""hadder""","""ollidy""",42,950,"""Many""",1207,193,"""True"""
2,"""mecket""","""plumry""",5,762,"""Many""",707,154,"""False"""
2,"""menner""","""nandow""",57,617,"""More than half""",1022,153,"""True"""
2,"""monter""","""melelt""",89,1102,"""Fewer than half""",191,4155,"""False"""
2,"""fleeve""","""scalfs""",64,711,"""Most""",787,99,"""True"""
2,"""chevel""","""podden""",65,823,"""Fewer than half""",766,3474,"""False"""
2,"""puctor""","""recure""",93,977,"""Many""",935,496,"""True"""
2,"""strant""","""potind""",85,661,"""Most""",993,281,"""True"""
2,"""gukbar""","""soarse""",17,797,"""Most""",641,171,"""False"""
2,"""pirter""","""secent""",87,863,"""Few""",895,961,"""False"""
2,"""beckel""","""racual""",20,867,"""Most""",800,179,"""False"""
2,"""padnet""","""fanely""",4,526,"""Few""",1230,910,"""True"""
2,"""pengyl""","""sedest""",69,2221,"""More than half""",91,158,"""False"""
2,"""jallem""","""sildal""",18,1025,"""More than half""",1766,205,"""False"""
2,"""monter""","""melelt""",78,1409,"""Most""",1063,990,"""True"""
2,"""dorder""","""coggon""",11,957,"""Many""",786,156,"""False"""
2,"""pobbit""","""spippy""",95,2218,"""Fewer than half""",1386,239,"""False"""
2,"""pengyl""","""sedest""",98,776,"""Most""",2294,80,"""True"""
2,"""jallem""","""sildal""",82,770,"""Few""",1228,170,"""False"""
2,"""hadder""","""ollidy""",82,783,"""More than half""",1246,112,"""True"""
2,"""fleeve""","""scalfs""",60,653,"""More than half""",1016,143,"""True"""
2,"""pobbit""","""spippy""",82,826,"""More than half""",958,110,"""True"""
2,"""ancits""","""smeath""",5,871,"""Few""",721,124,"""False"""
2,"""sporer""","""firtly""",84,568,"""Most""",752,80,"""True"""
2,"""boddle""","""molill""",66,497,"""Many""",634,107,"""True"""
2,"""werner""","""hurmer""",15,783,"""More than half""",695,129,"""False"""
2,"""awplor""","""fasees""",66,520,"""Many""",594,176,"""True"""
2,"""puctor""","""recure""",36,766,"""Most""",630,128,"""False"""
2,"""shamer""","""bloifs""",13,704,"""More than half""",668,125,"""False"""
2,"""puggle""","""entand""",68,591,"""More than half""",792,172,"""True"""
2,"""spunge""","""wenple""",49,664,"""Few""",673,160,"""True"""
2,"""jallem""","""sildal""",1,563,"""Many""",681,102,"""False"""
2,"""padnet""","""fanely""",36,970,"""Fewer than half""",750,135,"""False"""
2,"""fleeve""","""scalfs""",86,2643,"""Few""",805,166,"""False"""
2,"""pluset""","""stubad""",99,1248,"""Few""",825,151,"""False"""
2,"""schook""","""jabant""",76,806,"""More than half""",637,177,"""True"""
2,"""fleeve""","""scalfs""",21,1218,"""Many""",1627,171,"""True"""
2,"""pirter""","""secent""",25,1319,"""Most""",2134,184,"""False"""
2,"""padnet""","""fanely""",70,1367,"""Many""",720,168,"""True"""
2,"""devole""","""sholly""",8,1065,"""More than half""",1005,264,"""False"""
2,"""gukbar""","""soarse""",42,813,"""Many""",1591,395,"""True"""
2,"""chadop""","""shaple""",24,1083,"""Fewer than half""",1084,256,"""True"""
2,"""kustle""","""reshix""",71,1768,"""Many""",888,169,"""True"""
2,"""boddle""","""molill""",15,1161,"""Few""",1199,152,"""True"""
2,"""pirter""","""secent""",91,1161,"""Many""",1199,152,"""True"""
2,"""padnet""","""fanely""",95,707,"""More than half""",982,144,"""True"""
2,"""ingell""","""nalill""",64,969,"""More than half""",2815,129,"""True"""
2,"""jallem""","""sildal""",56,1465,"""Most""",1938,141,"""True"""
2,"""gukbar""","""soarse""",28,672,"""Fewer than half""",1070,121,"""True"""
2,"""raster""","""movell""",57,513,"""More than half""",544,112,"""True"""
2,"""mecket""","""plumry""",40,936,"""Few""",614,335,"""False"""
2,"""kustle""","""reshix""",57,688,"""Few""",777,135,"""False"""
2,"""shamer""","""bloifs""",90,750,"""Fewer than half""",863,143,"""False"""
2,"""sporer""","""firtly""",48,819,"""Fewer than half""",599,145,"""False"""
2,"""zetten""","""unfobs""",68,1007,"""Few""",1032,424,"""False"""
2,"""hadder""","""ollidy""",60,611,"""Fewer than half""",865,133,"""False"""
2,"""bameta""","""unzast""",57,847,"""Many""",816,129,"""True"""
2,"""birler""","""enciad""",62,601,"""Most""",675,162,"""True"""
2,"""fleeve""","""scalfs""",46,875,"""Fewer than half""",800,212,"""False"""
2,"""birler""","""enciad""",47,1009,"""Few""",822,304,"""False"""
2,"""puggle""","""entand""",48,1130,"""Most""",791,880,"""False"""
2,"""hadder""","""ollidy""",5,874,"""Few""",719,146,"""False"""
