workerid,A,B,percent,read_and_decide_time,quant,read_time_one,response
7,"""strant""","""potind""",38,2415,"""Fewer than half""",4077,true
7,"""shurry""","""preser""",51,2449,"""Few""",3845,false
7,"""tecker""","""biller""",69,4061,"""Most""",190,false
7,"""menner""","""nandow""",40,3657,"""More than half""",4496,false
7,"""spunge""","""wenple""",26,1926,"""Most""",3851,false
7,"""beckel""","""racual""",65,4633,"""Few""",3630,false
7,"""schook""","""jabant""",9,1700,"""Many""",8303,false
7,"""puggle""","""entand""",67,1926,"""Fewer than half""",7815,false
7,"""menner""","""nandow""",89,2143,"""Most""",3384,true
7,"""clidge""","""hensly""",41,2151,"""Many""",6510,false
7,"""spunge""","""wenple""",65,1363,"""Few""",2305,false
7,"""shamer""","""bloifs""",85,2453,"""More than half""",3907,true
7,"""gukbar""","""soarse""",96,1603,"""Many""",5971,true
7,"""pliper""","""sesare""",54,2600,"""Few""",5137,false
7,"""chadop""","""shaple""",60,1401,"""Few""",4301,false
7,"""bameta""","""unzast""",15,1739,"""Few""",4476,true
7,"""tiklet""","""hullaw""",72,1173,"""More than half""",2632,false
7,"""bemble""","""squank""",76,1700,"""Few""",6257,false
7,"""awplor""","""fasees""",98,2080,"""Many""",3556,true
7,"""awplor""","""fasees""",57,2753,"""Most""",3857,true
7,"""ancits""","""smeath""",68,1950,"""Few""",4912,false
7,"""kustle""","""reshix""",77,2328,"""More than half""",3392,true
7,"""shurry""","""preser""",99,2362,"""Fewer than half""",6589,false
7,"""jallem""","""sildal""",95,2101,"""Most""",5697,true
7,"""shamer""","""bloifs""",72,1474,"""Fewer than half""",5012,false
7,"""mecket""","""plumry""",83,1477,"""More than half""",3373,true
7,"""ingell""","""nalill""",74,1777,"""Most""",3581,true
7,"""schook""","""jabant""",19,1856,"""Few""",3311,true
7,"""tecker""","""biller""",18,1436,"""More than half""",6083,false
7,"""pirter""","""secent""",49,1640,"""More than half""",4254,false
7,"""chadop""","""shaple""",97,1854,"""More than half""",14701,true
7,"""dorder""","""coggon""",31,8825,"""Few""",11797,true
7,"""cather""","""funder""",70,1536,"""Most""",2723,true
7,"""gukbar""","""soarse""",98,8151,"""More than half""",3465,true
7,"""birler""","""enciad""",88,4748,"""Fewer than half""",3657,true
7,"""padnet""","""fanely""",9,2444,"""More than half""",5511,false
7,"""middor""","""drooty""",33,2700,"""Most""",481,false
7,"""schook""","""jabant""",70,2958,"""More than half""",4182,true
7,"""ancits""","""smeath""",16,1953,"""Most""",9478,false
7,"""mecket""","""plumry""",9,1813,"""Most""",3934,false
7,"""boddle""","""molill""",29,1695,"""Many""",5919,false
7,"""cosutz""","""spover""",80,1851,"""More than half""",2935,true
7,"""bameta""","""unzast""",63,2278,"""Many""",2786,true
7,"""dorder""","""coggon""",34,1569,"""Fewer than half""",3553,false
7,"""shrile""","""athoid""",81,6289,"""Many""",381,true
7,"""bameta""","""unzast""",53,1771,"""Fewer than half""",3742,false
7,"""puggle""","""entand""",34,1458,"""Most""",2345,false
7,"""hadder""","""ollidy""",86,4492,"""More than half""",5080,true
7,"""gukbar""","""soarse""",1,1287,"""Most""",8267,false
7,"""puggle""","""entand""",79,1309,"""More than half""",3039,true
7,"""shamer""","""bloifs""",67,1222,"""Many""",2036,true
7,"""mecket""","""plumry""",77,1027,"""Many""",2823,true
7,"""puctor""","""recure""",90,1295,"""Few""",3145,false
7,"""fleeve""","""scalfs""",24,1436,"""Many""",2606,false
7,"""hadder""","""ollidy""",42,1800,"""Few""",3472,true
7,"""shrile""","""athoid""",85,1061,"""Fewer than half""",2898,false
7,"""puctor""","""recure""",8,2566,"""Fewer than half""",1868,true
7,"""bemble""","""squank""",19,2172,"""Many""",2860,false
7,"""puctor""","""recure""",7,1577,"""Many""",2194,false
7,"""chulks""","""vulhor""",52,1398,"""More than half""",2556,true
7,"""monter""","""melelt""",71,1196,"""Fewer than half""",2130,false
7,"""pliper""","""sesare""",34,1379,"""More than half""",5875,false
7,"""werner""","""hurmer""",86,1135,"""Few""",4622,false
7,"""chadop""","""shaple""",39,1298,"""Fewer than half""",2310,false
7,"""russer""","""huttle""",67,1248,"""Most""",3113,true
7,"""bameta""","""unzast""",27,1241,"""More than half""",2846,false
7,"""boddle""","""molill""",41,1689,"""Fewer than half""",3353,true
7,"""strant""","""potind""",94,1137,"""Few""",2971,false
7,"""umpond""","""marire""",46,2044,"""Few""",2002,true
7,"""russer""","""huttle""",78,948,"""Many""",9597,true
7,"""shurry""","""preser""",17,1323,"""Most""",2370,false
7,"""spunge""","""wenple""",54,1371,"""More than half""",2609,true
7,"""raster""","""movell""",33,1154,"""More than half""",1858,false
7,"""schook""","""jabant""",25,1100,"""Most""",1859,false
7,"""coamin""","""mucond""",35,1732,"""Most""",2435,false
7,"""umpond""","""marire""",63,1156,"""Fewer than half""",2198,false
7,"""menner""","""nandow""",8,1511,"""Fewer than half""",4628,true
7,"""bemble""","""squank""",46,1362,"""More than half""",1558,true
7,"""cather""","""funder""",39,1343,"""Few""",2806,true
7,"""shrile""","""athoid""",41,2998,"""Most""",2115,false
7,"""puggle""","""entand""",90,1784,"""Few""",1675,false
7,"""shrile""","""athoid""",90,1286,"""More than half""",1678,true
7,"""fleeve""","""scalfs""",87,1104,"""Fewer than half""",2200,false
7,"""birler""","""enciad""",60,1403,"""Many""",1325,true
7,"""pengyl""","""sedest""",9,1315,"""Many""",2136,false
7,"""fleeve""","""scalfs""",4,1102,"""Most""",1718,false
7,"""monter""","""melelt""",3,1361,"""Few""",5970,true
7,"""strant""","""potind""",32,1292,"""Most""",1363,false
7,"""raster""","""movell""",87,1324,"""Many""",1199,true
7,"""russer""","""huttle""",34,1135,"""Fewer than half""",1464,true
7,"""hadder""","""ollidy""",38,1362,"""Most""",1064,false
7,"""kustle""","""reshix""",13,1343,"""Most""",1201,false
7,"""devole""","""sholly""",7,1400,"""Many""",3099,false
7,"""ancits""","""smeath""",65,1287,"""More than half""",1627,true
7,"""werner""","""hurmer""",75,904,"""More than half""",2440,true
7,"""coamin""","""mucond""",39,1908,"""Few""",1804,true
7,"""umpond""","""marire""",94,991,"""Many""",1309,true
7,"""pengyl""","""sedest""",15,1919,"""Few""",1537,true
7,"""tecker""","""biller""",23,1270,"""Few""",1133,true
7,"""shamer""","""bloifs""",73,986,"""Few""",1122,false
7,"""sporer""","""firtly""",79,1427,"""Fewer than half""",1242,false
7,"""devole""","""sholly""",72,1110,"""Most""",1607,true
7,"""spunge""","""wenple""",87,1339,"""Fewer than half""",1459,false
7,"""beckel""","""racual""",82,1153,"""More than half""",1134,true
7,"""ingell""","""nalill""",48,1285,"""Fewer than half""",3928,true
7,"""shurry""","""preser""",81,798,"""Many""",2058,true
7,"""schook""","""jabant""",58,1302,"""Fewer than half""",1533,false
7,"""puctor""","""recure""",43,1174,"""More than half""",1901,false
7,"""isbant""","""unairs""",18,1512,"""Many""",1331,false
7,"""coamin""","""mucond""",71,933,"""Fewer than half""",1348,false
7,"""pobbit""","""spippy""",35,1889,"""Few""",1019,true
7,"""clidge""","""hensly""",4,1188,"""Few""",932,true
7,"""dorder""","""coggon""",15,1208,"""More than half""",1800,false
7,"""strant""","""potind""",95,1187,"""More than half""",1569,true
7,"""shamer""","""bloifs""",37,1443,"""Most""",1113,false
7,"""coppar""","""hunene""",96,1033,"""Few""",1304,false
7,"""mecket""","""plumry""",63,1434,"""Fewer than half""",1689,false
7,"""chulks""","""vulhor""",44,1535,"""Most""",1940,false
7,"""coppar""","""hunene""",61,961,"""Most""",2311,true
7,"""chulks""","""vulhor""",71,1249,"""Many""",1524,true
7,"""shurry""","""preser""",91,1475,"""More than half""",5062,true
7,"""birler""","""enciad""",62,1298,"""Most""",2879,true
7,"""tecker""","""biller""",98,752,"""Many""",2906,true
7,"""pliper""","""sesare""",25,1308,"""Fewer than half""",4497,true
7,"""isbant""","""unairs""",84,1292,"""Most""",1962,true
7,"""menner""","""nandow""",90,973,"""Many""",1384,true
7,"""ingell""","""nalill""",78,797,"""Many""",1435,true
7,"""fleeve""","""scalfs""",84,817,"""More than half""",1496,true
7,"""jallem""","""sildal""",85,798,"""Many""",1307,true
7,"""pliper""","""sesare""",3,1244,"""Many""",853,false
7,"""pirter""","""secent""",59,1824,"""Fewer than half""",1689,false
7,"""pliper""","""sesare""",87,1169,"""Most""",1885,true
7,"""chevel""","""podden""",64,2590,"""Most""",1305,true
7,"""middor""","""drooty""",65,1372,"""Fewer than half""",2378,false
7,"""raster""","""movell""",38,1321,"""Fewer than half""",1287,true
7,"""chevel""","""podden""",5,1437,"""More than half""",1208,false
7,"""mecket""","""plumry""",13,1814,"""Few""",970,true
7,"""coamin""","""mucond""",59,910,"""More than half""",1271,true
7,"""chevel""","""podden""",89,1604,"""Fewer than half""",1522,false
7,"""monter""","""melelt""",14,1288,"""Many""",1163,false
7,"""birler""","""enciad""",24,2723,"""More than half""",972,false
7,"""bemble""","""squank""",75,1099,"""Most""",1047,true
7,"""middor""","""drooty""",49,1718,"""Many""",970,false
7,"""pobbit""","""spippy""",60,1102,"""Most""",735,true
7,"""tiklet""","""hullaw""",83,910,"""Many""",974,true
7,"""ancits""","""smeath""",43,1332,"""Fewer than half""",1705,false
7,"""chevel""","""podden""",59,1320,"""Many""",1402,true
7,"""beckel""","""racual""",54,982,"""Many""",956,true
7,"""sporer""","""firtly""",78,1047,"""Few""",907,false
7,"""clidge""","""hensly""",78,1303,"""More than half""",796,true
7,"""raster""","""movell""",36,1334,"""Few""",1245,false
7,"""bameta""","""unzast""",58,1152,"""Most""",84,false
7,"""puggle""","""entand""",29,1627,"""Many""",1527,false
7,"""chadop""","""shaple""",96,1071,"""Many""",1250,true
7,"""middor""","""drooty""",92,915,"""More than half""",1230,true
7,"""pobbit""","""spippy""",68,1362,"""Fewer than half""",2920,false
7,"""spunge""","""wenple""",74,984,"""Many""",1047,true
7,"""shrile""","""athoid""",51,1294,"""Few""",1723,false
7,"""cosutz""","""spover""",28,1262,"""Most""",917,false
7,"""tiklet""","""hullaw""",96,1614,"""Few""",1066,false
7,"""jallem""","""sildal""",25,1591,"""Few""",1917,true
7,"""padnet""","""fanely""",48,1301,"""Few""",889,true
7,"""clidge""","""hensly""",42,969,"""Fewer than half""",1232,true
7,"""pirter""","""secent""",94,1203,"""Many""",776,true
7,"""boddle""","""molill""",7,1372,"""Few""",1307,true
7,"""sporer""","""firtly""",6,1286,"""More than half""",1240,false
7,"""isbant""","""unairs""",60,1134,"""Fewer than half""",1172,false
7,"""cather""","""funder""",81,1945,"""Many""",927,true
7,"""puctor""","""recure""",51,1023,"""Most""",1408,true
7,"""russer""","""huttle""",19,1059,"""More than half""",852,false
7,"""pobbit""","""spippy""",11,1216,"""More than half""",1017,false
7,"""beckel""","""racual""",29,2401,"""Fewer than half""",1877,true
7,"""pobbit""","""spippy""",94,1084,"""Many""",874,true
7,"""pengyl""","""sedest""",5,829,"""Most""",1086,true
7,"""coppar""","""hunene""",10,1396,"""More than half""",1064,false
7,"""sporer""","""firtly""",10,1101,"""Many""",892,false
7,"""chevel""","""podden""",40,2124,"""Few""",924,true
7,"""gukbar""","""soarse""",85,1323,"""Few""",887,false
7,"""jallem""","""sildal""",4,1303,"""More than half""",987,false
7,"""padnet""","""fanely""",23,2274,"""Many""",1133,false
7,"""dorder""","""coggon""",20,2264,"""Many""",932,false
7,"""middor""","""drooty""",89,1201,"""Few""",912,false
7,"""pluset""","""stubad""",13,872,"""More than half""",801,false
7,"""chulks""","""vulhor""",74,1568,"""Fewer than half""",2007,false
7,"""tiklet""","""hullaw""",71,893,"""Fewer than half""",1048,true
7,"""pirter""","""secent""",93,1215,"""Few""",870,false
7,"""pluset""","""stubad""",26,1137,"""Few""",656,true
7,"""tecker""","""biller""",76,1330,"""Fewer than half""",772,false
7,"""clidge""","""hensly""",39,1329,"""Most""",838,true
7,"""padnet""","""fanely""",25,2084,"""Fewer than half""",2186,false
7,"""zetten""","""unfobs""",51,1323,"""More than half""",3435,false
7,"""devole""","""sholly""",49,1335,"""Fewer than half""",1320,true
7,"""boddle""","""molill""",91,981,"""Most""",1314,true
7,"""umpond""","""marire""",98,912,"""Most""",1503,true
7,"""werner""","""hurmer""",53,977,"""Fewer than half""",1329,true
7,"""chulks""","""vulhor""",56,1092,"""Few""",855,true
7,"""beckel""","""racual""",15,986,"""Most""",2283,false
7,"""raster""","""movell""",82,797,"""Most""",811,true
7,"""ingell""","""nalill""",78,1286,"""Few""",813,false
7,"""pengyl""","""sedest""",60,1336,"""More than half""",1568,true
7,"""coppar""","""hunene""",37,948,"""Many""",1369,true
7,"""russer""","""huttle""",83,1056,"""Few""",1336,false
7,"""awplor""","""fasees""",43,808,"""Few""",1285,true
7,"""cosutz""","""spover""",8,1441,"""Fewer than half""",1290,true
7,"""zetten""","""unfobs""",7,1403,"""Many""",1095,false
7,"""hadder""","""ollidy""",47,1404,"""Many""",1370,false
7,"""kustle""","""reshix""",68,1621,"""Few""",924,false
7,"""pluset""","""stubad""",25,1474,"""Many""",1342,false
7,"""bemble""","""squank""",34,1050,"""Fewer than half""",1541,true
7,"""cosutz""","""spover""",25,872,"""Many""",971,false
7,"""tiklet""","""hullaw""",3,1137,"""Most""",766,false
7,"""zetten""","""unfobs""",13,1433,"""Few""",851,true
7,"""hadder""","""ollidy""",70,837,"""Fewer than half""",1945,false
7,"""zetten""","""unfobs""",75,982,"""Fewer than half""",991,false
7,"""birler""","""enciad""",93,1300,"""Few""",915,false
7,"""umpond""","""marire""",31,1190,"""More than half""",966,false
7,"""pluset""","""stubad""",90,1089,"""Most""",1306,true
7,"""awplor""","""fasees""",44,1392,"""More than half""",1418,false
7,"""monter""","""melelt""",19,1080,"""Most""",609,false
7,"""sporer""","""firtly""",80,1228,"""Most""",887,true
7,"""devole""","""sholly""",47,1550,"""More than half""",970,false
7,"""coppar""","""hunene""",42,1694,"""Fewer than half""",972,true
7,"""ingell""","""nalill""",28,1050,"""More than half""",771,false
7,"""isbant""","""unairs""",16,1344,"""More than half""",697,false
7,"""padnet""","""fanely""",86,941,"""Most""",821,true
7,"""kustle""","""reshix""",33,1212,"""Fewer than half""",1128,true
7,"""monter""","""melelt""",56,1208,"""More than half""",880,true
7,"""pluset""","""stubad""",44,2232,"""Fewer than half""",883,false
7,"""gukbar""","""soarse""",20,1125,"""Fewer than half""",2224,true
7,"""pirter""","""secent""",78,842,"""Most""",1487,true
7,"""cosutz""","""spover""",39,1305,"""Few""",897,true
7,"""strant""","""potind""",91,989,"""Many""",932,true
7,"""werner""","""hurmer""",29,1188,"""Most""",456,false
7,"""awplor""","""fasees""",38,2616,"""Fewer than half""",507,false
8,"""glerb""","""fizzda""",20,12422,"""All""",208,false
8,"""thonk""","""krangly""",82,4884,"""Some""",4986,true
8,"""slarm""","""briddle""",11,4927,"""None""",2545,false
8,"""klong""","""nooty""",62,1808,"""All""",1723,false
8,"""dring""","""larfy""",28,1609,"""None""",1870,false
8,"""floom""","""plerful""",92,4373,"""Some""",1575,true
8,"""blek""","""orkital""",54,1359,"""None""",1771,false
8,"""tenk""","""glurgy""",8,1969,"""All""",1781,false
8,"""coamin""","""mucond""",28,946,"""More than half""",2055,false
8,"""shurry""","""preser""",96,2461,"""Fewer than half""",2957,false
8,"""werner""","""hurmer""",43,1366,"""Many""",2877,true
8,"""shamer""","""bloifs""",10,916,"""Fewer than half""",3081,true
8,"""russer""","""huttle""",17,629,"""Most""",1619,false
8,"""birler""","""enciad""",26,1019,"""Few""",1631,true
8,"""jallem""","""sildal""",67,965,"""More than half""",1640,true
8,"""fleeve""","""scalfs""",97,603,"""Most""",1419,true
8,"""pobbit""","""spippy""",64,772,"""Many""",1379,true
8,"""gukbar""","""soarse""",20,815,"""Few""",896,true
8,"""kustle""","""reshix""",83,1043,"""Most""",1370,true
8,"""bameta""","""unzast""",6,704,"""Most""",1450,false
8,"""middor""","""drooty""",17,843,"""Few""",1243,true
8,"""padnet""","""fanely""",27,561,"""Fewer than half""",1103,true
8,"""ingell""","""nalill""",29,722,"""Few""",867,true
8,"""bemble""","""squank""",73,418,"""Many""",848,true
8,"""umpond""","""marire""",51,1026,"""Few""",336,false
8,"""ancits""","""smeath""",9,938,"""More than half""",666,false
8,"""raster""","""movell""",99,621,"""Fewer than half""",640,false
8,"""kustle""","""reshix""",99,782,"""Few""",27084,false
8,"""dorder""","""coggon""",29,1313,"""Fewer than half""",1677,true
8,"""hadder""","""ollidy""",48,671,"""Fewer than half""",703,true
8,"""gukbar""","""soarse""",47,611,"""More than half""",695,false
8,"""devole""","""sholly""",40,11349,"""Few""",2266,true
8,"""puctor""","""recure""",79,598,"""Fewer than half""",1012,false
8,"""birler""","""enciad""",32,1137,"""Fewer than half""",1114,true
8,"""mecket""","""plumry""",63,579,"""Fewer than half""",1130,false
8,"""russer""","""huttle""",7,693,"""Fewer than half""",369,true
8,"""chadop""","""shaple""",45,900,"""Fewer than half""",1395,false
8,"""chadop""","""shaple""",72,559,"""Most""",28369,true
8,"""padnet""","""fanely""",11,444,"""Few""",719,true
8,"""beckel""","""racual""",98,517,"""Most""",701,true
8,"""pobbit""","""spippy""",55,779,"""Few""",781,false
8,"""pirter""","""secent""",34,640,"""Most""",1996,false
8,"""pliper""","""sesare""",99,1308,"""Fewer than half""",13245,false
8,"""cosutz""","""spover""",58,637,"""Most""",973,false
8,"""strant""","""potind""",87,689,"""Most""",679,true
8,"""tecker""","""biller""",71,549,"""Fewer than half""",717,false
8,"""mecket""","""plumry""",19,449,"""Few""",631,false
8,"""shurry""","""preser""",73,509,"""Many""",1005,true
8,"""tiklet""","""hullaw""",97,833,"""Fewer than half""",585,false
8,"""clidge""","""hensly""",21,570,"""Many""",785,false
8,"""pirter""","""secent""",58,627,"""More than half""",562,true
8,"""raster""","""movell""",34,684,"""Many""",658,false
8,"""gukbar""","""soarse""",86,846,"""Fewer than half""",681,false
8,"""clidge""","""hensly""",10,1226,"""More than half""",1017,false
8,"""bemble""","""squank""",70,755,"""Fewer than half""",26135,false
8,"""chevel""","""podden""",79,771,"""Few""",666,false
8,"""shamer""","""bloifs""",37,13454,"""Few""",1017,false
8,"""kustle""","""reshix""",43,643,"""Many""",734,false
8,"""chadop""","""shaple""",7,676,"""Few""",1420,true
8,"""menner""","""nandow""",67,922,"""Many""",2330,true
8,"""beckel""","""racual""",16,559,"""More than half""",514,false
8,"""shrile""","""athoid""",98,672,"""Few""",595,false
8,"""coppar""","""hunene""",77,577,"""More than half""",1144,true
8,"""umpond""","""marire""",96,557,"""Fewer than half""",697,false
8,"""strant""","""potind""",85,671,"""Few""",596,false
8,"""ingell""","""nalill""",27,669,"""Fewer than half""",687,true
8,"""tecker""","""biller""",15,1049,"""Few""",212,true
8,"""puggle""","""entand""",5,1068,"""Fewer than half""",691,false
8,"""clidge""","""hensly""",34,1308,"""Few""",706,true
8,"""coppar""","""hunene""",79,946,"""Fewer than half""",1211,false
8,"""dorder""","""coggon""",59,1062,"""Many""",22686,true
8,"""cosutz""","""spover""",95,921,"""Few""",579,false
8,"""shrile""","""athoid""",31,1813,"""More than half""",424,false
8,"""bameta""","""unzast""",71,730,"""Many""",1755,true
8,"""werner""","""hurmer""",64,562,"""Most""",713,true
8,"""chadop""","""shaple""",2,547,"""More than half""",2110,false
8,"""cather""","""funder""",83,909,"""Many""",1747,true
8,"""puggle""","""entand""",14,861,"""Few""",1155,true
8,"""coamin""","""mucond""",92,845,"""Many""",812,true
8,"""spunge""","""wenple""",98,1566,"""Many""",1187,true
8,"""mecket""","""plumry""",82,567,"""Most""",1218,true
8,"""pluset""","""stubad""",21,778,"""Fewer than half""",751,false
8,"""tiklet""","""hullaw""",15,906,"""More than half""",1134,false
8,"""cosutz""","""spover""",47,646,"""Fewer than half""",2288,false
8,"""monter""","""melelt""",96,578,"""Many""",681,true
8,"""chulks""","""vulhor""",61,1771,"""Fewer than half""",932,false
8,"""menner""","""nandow""",94,872,"""More than half""",589,true
8,"""jallem""","""sildal""",70,674,"""Fewer than half""",589,false
8,"""puctor""","""recure""",4,944,"""Few""",864,true
8,"""russer""","""huttle""",27,594,"""Many""",744,false
8,"""middor""","""drooty""",69,628,"""Most""",687,true
8,"""pengyl""","""sedest""",73,1166,"""Most""",992,true
8,"""zetten""","""unfobs""",12,1523,"""More than half""",12333,false
8,"""dorder""","""coggon""",70,2090,"""Few""",1935,true
8,"""werner""","""hurmer""",37,652,"""Few""",930,false
8,"""bemble""","""squank""",46,1359,"""Most""",1768,false
8,"""tiklet""","""hullaw""",95,985,"""Most""",738,true
8,"""werner""","""hurmer""",61,808,"""Fewer than half""",905,false
8,"""umpond""","""marire""",24,687,"""Most""",851,false
8,"""middor""","""drooty""",3,614,"""More than half""",881,false
8,"""hadder""","""ollidy""",5,945,"""More than half""",538,false
8,"""raster""","""movell""",87,2225,"""More than half""",1509,true
8,"""pirter""","""secent""",74,733,"""Many""",840,true
8,"""padnet""","""fanely""",78,663,"""More than half""",452,true
8,"""boddle""","""molill""",76,541,"""More than half""",461,true
8,"""puggle""","""entand""",43,823,"""More than half""",1110,false
8,"""ancits""","""smeath""",40,1408,"""Many""",38539,false
8,"""fleeve""","""scalfs""",89,833,"""Fewer than half""",650,false
8,"""padnet""","""fanely""",45,4795,"""Most""",25344,false
8,"""pobbit""","""spippy""",21,780,"""Most""",10624,false
8,"""tiklet""","""hullaw""",29,929,"""Few""",715,true
8,"""menner""","""nandow""",58,707,"""Fewer than half""",730,false
8,"""devole""","""sholly""",64,577,"""More than half""",3227,true
8,"""pluset""","""stubad""",81,673,"""More than half""",932,true
8,"""chevel""","""podden""",84,662,"""Many""",4286,true
8,"""beckel""","""racual""",77,605,"""Fewer than half""",665,true
8,"""cather""","""funder""",42,3943,"""Fewer than half""",150,false
8,"""shrile""","""athoid""",94,719,"""Most""",1706,true
8,"""puctor""","""recure""",80,556,"""More than half""",692,true
8,"""sporer""","""firtly""",83,724,"""Fewer than half""",695,false
8,"""sporer""","""firtly""",35,1116,"""Many""",277,true
8,"""coamin""","""mucond""",76,1139,"""Fewer than half""",7698,false
8,"""sporer""","""firtly""",49,557,"""Most""",667,false
8,"""bemble""","""squank""",63,532,"""More than half""",636,true
8,"""hadder""","""ollidy""",48,532,"""Many""",516,false
8,"""cather""","""funder""",72,449,"""More than half""",416,true
8,"""beckel""","""racual""",38,588,"""Many""",800,false
8,"""clidge""","""hensly""",14,2504,"""Fewer than half""",467,false
8,"""pluset""","""stubad""",37,675,"""Many""",486,false
8,"""spunge""","""wenple""",46,1343,"""Few""",49,true
8,"""chulks""","""vulhor""",23,579,"""More than half""",592,false
8,"""puggle""","""entand""",8,962,"""Many""",386,false
8,"""werner""","""hurmer""",30,668,"""More than half""",401,false
8,"""schook""","""jabant""",86,668,"""Most""",3269,true
8,"""pluset""","""stubad""",30,587,"""Most""",1010,false
8,"""schook""","""jabant""",11,652,"""More than half""",448,false
8,"""bameta""","""unzast""",68,636,"""More than half""",2481,true
8,"""gukbar""","""soarse""",93,480,"""Most""",423,true
8,"""isbant""","""unairs""",42,791,"""Fewer than half""",634,true
8,"""pluset""","""stubad""",36,699,"""Few""",961,true
8,"""birler""","""enciad""",5,536,"""Most""",706,false
8,"""cosutz""","""spover""",32,619,"""More than half""",668,false
8,"""boddle""","""molill""",44,795,"""Many""",833,false
8,"""russer""","""huttle""",37,818,"""Few""",837,true
8,"""schook""","""jabant""",83,1833,"""Few""",116,true
8,"""monter""","""melelt""",17,763,"""Few""",696,true
8,"""zetten""","""unfobs""",99,875,"""Fewer than half""",770,false
8,"""sporer""","""firtly""",92,449,"""More than half""",800,true
8,"""chevel""","""podden""",3,998,"""Fewer than half""",768,true
8,"""raster""","""movell""",41,1429,"""Few""",811,true
8,"""pliper""","""sesare""",86,524,"""More than half""",632,true
8,"""pirter""","""secent""",11,522,"""Fewer than half""",667,false
8,"""puggle""","""entand""",89,1248,"""Most""",643,true
8,"""birler""","""enciad""",25,957,"""Many""",8451,false
8,"""monter""","""melelt""",16,934,"""Fewer than half""",1999,true
8,"""dorder""","""coggon""",57,453,"""More than half""",419,true
8,"""jallem""","""sildal""",52,707,"""Few""",370,false
8,"""fleeve""","""scalfs""",39,699,"""More than half""",506,false
8,"""chulks""","""vulhor""",62,506,"""Most""",393,true
8,"""tecker""","""biller""",47,721,"""Most""",569,false
8,"""boddle""","""molill""",3,1249,"""Fewer than half""",427,true
8,"""strant""","""potind""",45,1158,"""Fewer than half""",653,false
8,"""zetten""","""unfobs""",67,858,"""Many""",415,true
8,"""awplor""","""fasees""",38,668,"""Many""",624,false
8,"""tecker""","""biller""",74,612,"""Many""",479,true
8,"""kustle""","""reshix""",12,931,"""Fewer than half""",740,true
8,"""puctor""","""recure""",10,757,"""Many""",650,true
8,"""zetten""","""unfobs""",81,488,"""Most""",605,true
8,"""tiklet""","""hullaw""",15,542,"""Many""",541,false
8,"""kustle""","""reshix""",29,551,"""More than half""",1237,false
8,"""pengyl""","""sedest""",25,550,"""More than half""",505,false
8,"""isbant""","""unairs""",16,423,"""Few""",577,true
8,"""boddle""","""molill""",33,685,"""Most""",482,false
8,"""devole""","""sholly""",65,824,"""Many""",36737,true
8,"""spunge""","""wenple""",32,614,"""Fewer than half""",559,true
8,"""jallem""","""sildal""",8,1100,"""Most""",534,false
8,"""umpond""","""marire""",91,641,"""More than half""",612,true
8,"""shrile""","""athoid""",42,1588,"""Fewer than half""",438,true
8,"""awplor""","""fasees""",48,846,"""Fewer than half""",357,false
8,"""pliper""","""sesare""",65,644,"""Few""",313,true
8,"""awplor""","""fasees""",56,432,"""More than half""",842,true
8,"""spunge""","""wenple""",24,1237,"""More than half""",946,false
8,"""pliper""","""sesare""",38,666,"""Most""",506,false
8,"""chevel""","""podden""",13,526,"""Most""",638,false
8,"""isbant""","""unairs""",94,472,"""Many""",387,true
8,"""pengyl""","""sedest""",93,570,"""Few""",292,false
8,"""coppar""","""hunene""",12,531,"""Most""",388,false
8,"""menner""","""nandow""",8,782,"""Few""",397,true
8,"""padnet""","""fanely""",44,731,"""Many""",395,false
8,"""tecker""","""biller""",73,556,"""More than half""",393,true
8,"""coamin""","""mucond""",9,1205,"""Few""",423,false
8,"""bameta""","""unzast""",4,844,"""Fewer than half""",368,true
8,"""shamer""","""bloifs""",78,2640,"""Most""",420,true
8,"""pliper""","""sesare""",98,487,"""Many""",343,true
8,"""shamer""","""bloifs""",76,485,"""Many""",379,true
8,"""sporer""","""firtly""",89,815,"""Few""",384,false
8,"""dorder""","""coggon""",18,16477,"""Most""",458,false
8,"""devole""","""sholly""",40,672,"""Most""",515,false
8,"""shrile""","""athoid""",15,547,"""Many""",450,false
8,"""schook""","""jabant""",90,1424,"""Many""",10589,false
8,"""monter""","""melelt""",79,479,"""Most""",377,true
8,"""boddle""","""molill""",11,752,"""Few""",374,true
8,"""shurry""","""preser""",70,1733,"""Most""",561,true
8,"""cosutz""","""spover""",47,681,"""Many""",266,false
8,"""chevel""","""podden""",53,590,"""More than half""",367,true
8,"""pirter""","""secent""",51,938,"""Few""",450,false
8,"""ingell""","""nalill""",55,523,"""More than half""",376,true
8,"""chulks""","""vulhor""",23,616,"""Many""",385,false
8,"""fleeve""","""scalfs""",12,977,"""Many""",333,false
8,"""coppar""","""hunene""",79,668,"""Many""",381,true
8,"""puctor""","""recure""",44,973,"""Most""",459,false
8,"""beckel""","""racual""",79,604,"""Few""",408,false
8,"""ancits""","""smeath""",18,621,"""Fewer than half""",329,true
8,"""clidge""","""hensly""",65,870,"""Most""",443,true
8,"""isbant""","""unairs""",1,1927,"""Most""",309,false
8,"""monter""","""melelt""",4,913,"""More than half""",280,false
8,"""raster""","""movell""",25,1241,"""Most""",320,false
8,"""fleeve""","""scalfs""",43,858,"""Few""",402,false
