workerid,color,proportion,read_and_decide_time,quant,read_time_one,response,side
1,"""yellow""","""b24_y20""",937,"""More""",1423,true,6
1,"""blue""","""b6_y9""",880,"""Many""",672,false,1
1,"""blue""","""b15_y30""",1136,"""More than half""",760,false,9
1,"""blue""","""b18_y15""",808,"""Fewer than half""",928,false,6
1,"""blue""","""b18_y27""",1256,"""More than half""",882,false,3
1,"""yellow""","""b8_y6""",1520,"""Many""",855,false,0
1,"""yellow""","""b6_y8""",977,"""Most""",817,true,1
1,"""yellow""","""b6_y8""",585,"""More""",712,true,5
1,"""blue""","""b16_y12""",888,"""More than half""",976,true,8
1,"""blue""","""b21_y24""",1000,"""Fewer than half""",991,false,2
1,"""yellow""","""b6_y5""",1192,"""More than half""",895,false,2
1,"""blue""","""b18_y24""",840,"""Fewer than half""",895,false,5
1,"""yellow""","""b8_y6""",1280,"""Few""",968,false,5
1,"""yellow""","""b14_y16""",936,"""More than half""",856,true,3
1,"""blue""","""b18_y27""",536,"""Few""",800,false,5
1,"""yellow""","""b21_y24""",1080,"""Many""",951,false,9
1,"""blue""","""b27_y18""",896,"""Few""",1008,false,1
1,"""yellow""","""b24_y27""",656,"""More than half""",1280,false,4
1,"""yellow""","""b30_y15""",632,"""More than half""",1311,true,2
1,"""blue""","""b6_y9""",401,"""Most""",1592,false,6
1,"""blue""","""b16_y12""",704,"""Fewer than half""",1541,true,4
1,"""blue""","""b12_y16""",625,"""More""",1423,true,8
1,"""blue""","""b27_y18""",439,"""Fewer than half""",1592,false,9
1,"""yellow""","""b18_y16""",632,"""More""",1400,false,1
1,"""blue""","""b9_y8""",576,"""Fewer than half""",1511,true,3
1,"""blue""","""b8_y9""",769,"""Few""",1519,true,9
1,"""blue""","""b5_y10""",615,"""Many""",1280,false,4
1,"""yellow""","""b5_y6""",815,"""Few""",696,false,3
1,"""yellow""","""b18_y15""",1119,"""Few""",919,false,2
1,"""blue""","""b27_y24""",625,"""Few""",895,false,5
1,"""yellow""","""b10_y20""",623,"""Fewer than half""",1023,false,4
1,"""yellow""","""b5_y6""",967,"""Many""",952,true,2
1,"""yellow""","""b24_y21""",856,"""Many""",864,false,4
1,"""yellow""","""b5_y6""",807,"""Fewer than half""",1024,false,5
1,"""yellow""","""b30_y15""",665,"""Few""",1056,true,1
1,"""blue""","""b21_y24""",607,"""Few""",904,false,1
1,"""yellow""","""b16_y12""",920,"""More""",1056,false,7
1,"""yellow""","""b8_y9""",808,"""Many""",1055,false,0
1,"""yellow""","""b14_y16""",1127,"""More than half""",974,true,6
1,"""yellow""","""b16_y12""",735,"""Many""",815,true,2
1,"""blue""","""b8_y9""",560,"""Most""",880,false,3
1,"""blue""","""b30_y15""",769,"""Most""",847,true,4
1,"""yellow""","""b16_y12""",1185,"""Many""",880,false,1
1,"""blue""","""b12_y16""",799,"""More""",783,false,9
1,"""blue""","""b10_y20""",1032,"""Most""",800,false,4
1,"""blue""","""b15_y18""",1144,"""More""",953,false,0
1,"""yellow""","""b15_y18""",1039,"""Most""",905,false,0
1,"""yellow""","""b8_y9""",656,"""More""",1488,false,5
1,"""blue""","""b8_y9""",1008,"""More""",1015,false,0
1,"""blue""","""b30_y15""",592,"""More""",1000,true,3
1,"""blue""","""b16_y18""",600,"""Few""",689,false,7
1,"""yellow""","""b18_y27""",577,"""Many""",681,true,8
1,"""blue""","""b20_y24""",665,"""More""",657,false,4
1,"""yellow""","""b6_y8""",736,"""Many""",705,true,0
1,"""yellow""","""b18_y24""",1088,"""More than half""",664,true,5
1,"""blue""","""b5_y10""",1104,"""Many""",583,false,3
1,"""yellow""","""b5_y6""",895,"""More""",584,true,3
1,"""yellow""","""b24_y21""",704,"""Many""",544,true,3
1,"""yellow""","""b9_y6""",663,"""More than half""",705,false,4
1,"""yellow""","""b30_y15""",793,"""Few""",672,false,7
1,"""yellow""","""b8_y6""",905,"""Fewer than half""",680,true,8
1,"""yellow""","""b27_y18""",703,"""More""",657,false,9
1,"""blue""","""b5_y10""",808,"""Fewer than half""",865,true,0
1,"""yellow""","""b5_y10""",712,"""Most""",640,true,1
1,"""yellow""","""b18_y15""",1240,"""More""",568,false,1
1,"""yellow""","""b16_y14""",1921,"""More than half""",600,false,5
1,"""yellow""","""b18_y27""",863,"""Most""",559,true,9
1,"""blue""","""b5_y6""",720,"""More than half""",496,false,2
1,"""yellow""","""b5_y10""",712,"""Many""",655,true,9
1,"""blue""","""b8_y7""",1087,"""More than half""",592,false,5
1,"""yellow""","""b8_y6""",792,"""Most""",567,false,0
1,"""yellow""","""b8_y9""",1481,"""Few""",977,false,5
1,"""blue""","""b18_y15""",552,"""More""",753,true,1
1,"""yellow""","""b5_y10""",944,"""Most""",560,true,2
1,"""yellow""","""b6_y8""",1176,"""More than half""",1560,false,3
1,"""yellow""","""b7_y8""",863,"""Many""",656,true,7
1,"""blue""","""b24_y21""",728,"""More""",669,true,4
1,"""blue""","""b16_y14""",793,"""Fewer than half""",695,false,8
1,"""yellow""","""b27_y18""",608,"""Few""",615,false,4
1,"""yellow""","""b12_y16""",960,"""Fewer than half""",777,false,8
1,"""blue""","""b5_y6""",696,"""Most""",552,false,4
1,"""yellow""","""b24_y27""",609,"""Many""",521,true,0
1,"""yellow""","""b24_y27""",504,"""Few""",688,false,0
1,"""blue""","""b16_y18""",751,"""More than half""",1025,false,2
1,"""yellow""","""b18_y24""",577,"""Few""",568,false,0
1,"""yellow""","""b6_y8""",504,"""Few""",600,false,6
1,"""blue""","""b14_y16""",585,"""Many""",616,true,9
1,"""blue""","""b18_y24""",896,"""More than half""",999,false,4
1,"""yellow""","""b6_y9""",1167,"""Fewer than half""",656,false,9
1,"""yellow""","""b12_y16""",927,"""More than half""",888,false,1
1,"""blue""","""b8_y6""",791,"""More than half""",761,true,8
1,"""yellow""","""b6_y9""",1248,"""More""",1159,true,2
1,"""blue""","""b24_y18""",656,"""More""",679,true,4
1,"""yellow""","""b8_y6""",1111,"""Most""",417,false,7
1,"""blue""","""b6_y9""",551,"""Few""",720,false,5
1,"""yellow""","""b30_y15""",737,"""More than half""",711,false,1
1,"""blue""","""b12_y16""",1552,"""Fewer than half""",864,true,9
1,"""yellow""","""b18_y15""",1025,"""More""",864,false,3
1,"""yellow""","""b16_y18""",1640,"""Fewer than half""",1063,false,9
1,"""blue""","""b18_y15""",576,"""Few""",657,false,8
1,"""yellow""","""b18_y27""",1024,"""More""",760,true,0
1,"""blue""","""b5_y6""",904,"""Few""",584,false,2
1,"""yellow""","""b16_y12""",728,"""More than half""",920,true,0
1,"""blue""","""b8_y6""",831,"""Many""",999,true,2
1,"""blue""","""b8_y7""",560,"""Many""",824,true,6
1,"""blue""","""b18_y16""",656,"""More than half""",656,true,7
1,"""yellow""","""b18_y27""",856,"""Fewer than half""",783,false,2
1,"""yellow""","""b8_y6""",1457,"""Most""",919,false,5
1,"""yellow""","""b8_y6""",648,"""More""",848,false,8
1,"""blue""","""b8_y7""",2200,"""More than half""",664,true,6
1,"""blue""","""b27_y24""",872,"""Fewer than half""",921,false,3
1,"""blue""","""b18_y12""",648,"""Many""",608,true,6
1,"""yellow""","""b8_y9""",792,"""Few""",720,false,2
1,"""yellow""","""b7_y8""",1024,"""Fewer than half""",888,false,0
1,"""yellow""","""b6_y9""",760,"""More""",824,false,9
1,"""yellow""","""b18_y12""",1136,"""Many""",865,false,8
1,"""yellow""","""b27_y24""",576,"""Few""",673,false,0
1,"""blue""","""b24_y20""",664,"""Many""",584,true,6
1,"""yellow""","""b6_y5""",272,"""Fewer than half""",80,false,3
1,"""blue""","""b16_y12""",634,"""Most""",2392,false,8
1,"""blue""","""b8_y6""",585,"""Most""",656,false,0
1,"""yellow""","""b18_y27""",856,"""More""",681,true,2
1,"""blue""","""b5_y10""",1240,"""Fewer than half""",1607,true,5
1,"""yellow""","""b10_y5""",1016,"""Most""",1391,false,4
1,"""yellow""","""b21_y24""",793,"""Most""",1417,true,7
1,"""yellow""","""b15_y18""",552,"""Few""",1296,false,3
1,"""blue""","""b10_y20""",624,"""Most""",943,false,4
1,"""yellow""","""b18_y24""",871,"""More""",984,true,2
1,"""blue""","""b18_y24""",1337,"""Most""",1293,false,3
1,"""yellow""","""b15_y18""",672,"""Few""",712,false,3
1,"""yellow""","""b6_y8""",952,"""Fewer than half""",1016,false,9
1,"""blue""","""b20_y24""",473,"""More than half""",152,false,1
1,"""blue""","""b20_y10""",616,"""Most""",719,true,4
1,"""blue""","""b18_y24""",1113,"""Few""",856,false,5
1,"""yellow""","""b27_y24""",768,"""Fewer than half""",1024,false,4
1,"""blue""","""b5_y10""",1200,"""Fewer than half""",903,true,0
1,"""blue""","""b27_y18""",792,"""Many""",1591,true,4
1,"""yellow""","""b8_y7""",239,"""Fewer than half""",887,true,6
1,"""blue""","""b21_y24""",320,"""Most""",192,false,5
1,"""blue""","""b8_y7""",631,"""More than half""",560,false,9
1,"""blue""","""b5_y10""",199,"""More""",1008,true,4
1,"""blue""","""b16_y12""",912,"""Many""",1472,false,8
1,"""yellow""","""b24_y21""",711,"""Most""",1199,false,1
1,"""yellow""","""b30_y15""",824,"""More""",1384,false,1
1,"""blue""","""b18_y12""",928,"""Fewer than half""",992,false,7
1,"""yellow""","""b16_y18""",640,"""Fewer than half""",1809,false,4
1,"""yellow""","""b21_y24""",537,"""Most""",911,false,5
1,"""yellow""","""b20_y24""",519,"""Few""",1198,false,4
1,"""blue""","""b21_y24""",831,"""More""",1184,false,4
1,"""blue""","""b10_y20""",568,"""Most""",664,false,3
1,"""blue""","""b8_y7""",633,"""Few""",935,false,9
1,"""blue""","""b12_y16""",816,"""More""",1344,false,0
1,"""yellow""","""b24_y18""",426,"""Few""",929,false,2
1,"""blue""","""b18_y27""",416,"""Many""",784,true,5
1,"""yellow""","""b24_y27""",1032,"""Most""",921,false,4
1,"""blue""","""b6_y9""",928,"""Most""",752,true,1
1,"""yellow""","""b21_y24""",1295,"""More""",839,false,3
1,"""yellow""","""b9_y6""",712,"""Most""",969,false,1
1,"""blue""","""b21_y24""",488,"""Few""",544,false,2
1,"""yellow""","""b14_y16""",1032,"""More than half""",928,false,8
1,"""yellow""","""b8_y7""",1120,"""Fewer than half""",1080,false,9
1,"""yellow""","""b16_y18""",793,"""More than half""",632,false,7
1,"""yellow""","""b10_y5""",992,"""More""",705,false,9
1,"""blue""","""b9_y8""",3456,"""Fewer than half""",680,false,6
1,"""yellow""","""b16_y14""",2529,"""Fewer than half""",1056,false,2
1,"""yellow""","""b21_y24""",696,"""Most""",2041,true,0
1,"""blue""","""b10_y20""",775,"""More than half""",2288,false,3
1,"""blue""","""b24_y18""",704,"""Most""",1296,false,0
1,"""yellow""","""b16_y18""",656,"""Most""",1032,false,4
1,"""yellow""","""b12_y18""",2007,"""More than half""",1569,true,6
1,"""yellow""","""b6_y5""",631,"""More than half""",1135,false,8
1,"""blue""","""b27_y18""",584,"""Few""",1279,false,4
1,"""blue""","""b15_y18""",673,"""Fewer than half""",1624,false,0
1,"""blue""","""b27_y18""",896,"""Many""",1200,true,3
1,"""yellow""","""b8_y9""",903,"""Few""",1199,false,4
1,"""blue""","""b10_y20""",601,"""Fewer than half""",2608,false,7
1,"""blue""","""b6_y5""",824,"""Few""",864,false,4
1,"""blue""","""b15_y18""",1697,"""More""",1351,true,7
1,"""blue""","""b16_y12""",728,"""Many""",728,true,3
1,"""blue""","""b20_y10""",600,"""More""",872,true,0
1,"""yellow""","""b6_y9""",792,"""Many""",720,true,1
1,"""blue""","""b8_y9""",735,"""Few""",233,false,8
1,"""yellow""","""b15_y18""",736,"""Few""",695,false,4
1,"""blue""","""b24_y18""",784,"""More""",1049,true,7
1,"""yellow""","""b16_y18""",1167,"""Fewer than half""",1000,false,5
1,"""yellow""","""b7_y8""",736,"""Few""",800,false,6
1,"""yellow""","""b16_y12""",2032,"""Fewer than half""",1426,true,5
1,"""blue""","""b18_y27""",816,"""Most""",768,false,8
1,"""yellow""","""b8_y7""",1009,"""Most""",801,false,5
1,"""blue""","""b9_y6""",889,"""Most""",800,false,6
1,"""blue""","""b30_y15""",687,"""More than half""",1007,true,1
1,"""yellow""","""b10_y20""",784,"""More""",1040,true,7
1,"""yellow""","""b27_y18""",752,"""More""",761,false,6
2,"""blue""","""b7_y8""",4512,"""All""",1418,false,9
2,"""yellow""","""b24_y20""",1778,"""Some""",1104,true,9
2,"""blue""","""b12_y16""",3225,"""None""",1343,false,8
2,"""yellow""","""b18_y16""",1913,"""An even number""",1431,true,8
2,"""blue""","""b15_y30""",1128,"""At least ten""",1095,true,9
2,"""yellow""","""b6_y9""",1129,"""Some""",783,true,8
2,"""blue""","""b12_y16""",1753,"""Many""",1135,true,0
2,"""blue""","""b24_y27""",3737,"""More than half""",1239,false,1
2,"""yellow""","""b15_y18""",736,"""More than half""",143,true,2
2,"""yellow""","""b6_y8""",1768,"""Many""",831,true,5
2,"""yellow""","""b6_y5""",1641,"""More""",1783,false,5
2,"""yellow""","""b12_y16""",3017,"""More than half""",1054,true,3
2,"""blue""","""b10_y5""",1526,"""More than half""",1401,true,6
2,"""blue""","""b10_y20""",959,"""Many""",1207,true,6
2,"""yellow""","""b30_y15""",1647,"""Fewer than half""",1318,true,1
2,"""blue""","""b21_y24""",2439,"""Fewer than half""",1096,false,4
2,"""yellow""","""b6_y5""",1761,"""Fewer than half""",1569,true,2
2,"""yellow""","""b15_y18""",1344,"""Most""",879,true,7
2,"""blue""","""b16_y12""",3073,"""Fewer than half""",1312,false,2
2,"""yellow""","""b16_y12""",1752,"""More than half""",1088,false,4
2,"""yellow""","""b30_y15""",1374,"""Many""",1056,true,7
2,"""blue""","""b9_y8""",2055,"""More""",1183,false,1
2,"""yellow""","""b15_y18""",2313,"""Few""",1151,false,9
2,"""blue""","""b6_y8""",2752,"""Few""",1111,false,1
2,"""yellow""","""b16_y14""",2840,"""More than half""",1319,false,9
2,"""yellow""","""b18_y15""",1823,"""Fewer than half""",865,false,0
2,"""blue""","""b15_y18""",1465,"""Few""",1072,false,9
2,"""yellow""","""b18_y27""",1015,"""Many""",1025,true,2
2,"""yellow""","""b12_y18""",1704,"""Most""",1249,true,1
2,"""yellow""","""b16_y12""",1344,"""More than half""",1008,false,8
2,"""yellow""","""b18_y15""",1367,"""Few""",1079,false,1
2,"""yellow""","""b10_y20""",1096,"""More than half""",1096,true,3
2,"""yellow""","""b8_y7""",1641,"""More than half""",1111,false,9
2,"""blue""","""b24_y18""",1465,"""Most""",927,true,1
2,"""blue""","""b18_y24""",1223,"""More""",1439,false,5
2,"""yellow""","""b15_y18""",1655,"""More""",1089,false,0
2,"""yellow""","""b9_y8""",1256,"""Most""",1008,false,3
2,"""blue""","""b5_y10""",1401,"""Most""",968,false,5
2,"""yellow""","""b12_y18""",2287,"""More than half""",1182,true,2
2,"""yellow""","""b16_y18""",1064,"""Many""",1241,true,9
2,"""yellow""","""b8_y9""",1222,"""More""",1384,false,3
2,"""blue""","""b6_y9""",1600,"""Fewer than half""",992,true,5
2,"""yellow""","""b5_y10""",1288,"""Fewer than half""",1295,false,5
2,"""blue""","""b8_y9""",1400,"""Fewer than half""",1384,false,4
2,"""blue""","""b9_y6""",1502,"""More than half""",1120,true,0
2,"""yellow""","""b18_y12""",2112,"""More than half""",1056,false,0
2,"""yellow""","""b5_y10""",1208,"""More""",1344,true,2
2,"""yellow""","""b16_y18""",1865,"""More than half""",1368,false,6
2,"""yellow""","""b24_y21""",664,"""Many""",950,true,0
2,"""yellow""","""b6_y5""",2375,"""Fewer than half""",3440,false,0
2,"""blue""","""b10_y20""",3349,"""Few""",1032,false,5
2,"""yellow""","""b30_y15""",1224,"""Most""",855,false,5
2,"""blue""","""b9_y8""",1232,"""Few""",807,false,4
2,"""yellow""","""b8_y9""",1465,"""More than half""",1064,true,1
2,"""yellow""","""b16_y18""",1904,"""Most""",1024,true,0
2,"""yellow""","""b20_y10""",1279,"""More""",1432,false,8
2,"""blue""","""b21_y24""",1408,"""Few""",1032,false,6
2,"""yellow""","""b8_y9""",1957,"""More than half""",1161,true,0
2,"""yellow""","""b20_y24""",1352,"""Fewer than half""",856,false,9
2,"""blue""","""b10_y20""",1289,"""More""",951,false,2
2,"""blue""","""b18_y12""",864,"""Most""",1167,true,6
2,"""blue""","""b16_y14""",1105,"""Few""",1168,false,4
2,"""blue""","""b14_y16""",1352,"""More""",1663,false,6
2,"""yellow""","""b16_y18""",2376,"""More""",1024,true,5
2,"""yellow""","""b18_y15""",1048,"""Many""",1079,true,8
2,"""yellow""","""b18_y15""",1070,"""Few""",1095,false,5
2,"""blue""","""b5_y10""",1017,"""More""",1135,false,5
2,"""blue""","""b8_y7""",1544,"""Few""",1032,false,7
2,"""blue""","""b20_y24""",2329,"""More than half""",1136,false,1
2,"""yellow""","""b20_y24""",1000,"""More""",999,true,1
2,"""blue""","""b14_y16""",2209,"""More""",872,false,6
2,"""blue""","""b5_y10""",1304,"""Few""",817,true,4
2,"""blue""","""b18_y24""",1105,"""Few""",823,false,2
2,"""yellow""","""b27_y24""",1233,"""Most""",1232,true,9
2,"""yellow""","""b15_y30""",849,"""More than half""",951,true,0
2,"""blue""","""b20_y10""",737,"""More than half""",864,true,5
2,"""yellow""","""b30_y15""",1031,"""Most""",1145,false,1
2,"""blue""","""b27_y18""",1175,"""Fewer than half""",1087,false,9
2,"""yellow""","""b24_y21""",583,"""Many""",935,true,4
2,"""yellow""","""b6_y8""",1282,"""Many""",984,true,3
2,"""yellow""","""b10_y5""",951,"""More""",1040,false,9
2,"""yellow""","""b18_y27""",912,"""Many""",1511,true,2
2,"""blue""","""b7_y8""",856,"""Most""",808,false,3
2,"""blue""","""b5_y6""",2600,"""Many""",1303,false,9
2,"""yellow""","""b10_y5""",873,"""More than half""",1119,false,3
2,"""yellow""","""b20_y24""",1248,"""More""",1728,true,0
2,"""blue""","""b10_y5""",952,"""Many""",688,true,3
2,"""blue""","""b30_y15""",960,"""More than half""",751,true,6
2,"""yellow""","""b18_y15""",919,"""Few""",911,false,6
2,"""blue""","""b30_y15""",1039,"""Fewer than half""",1094,false,8
2,"""blue""","""b12_y16""",1232,"""More than half""",1056,false,7
2,"""blue""","""b21_y24""",1737,"""Most""",1103,false,5
2,"""yellow""","""b18_y15""",873,"""Few""",1016,false,5
2,"""yellow""","""b27_y24""",1104,"""Few""",993,false,5
2,"""blue""","""b5_y6""",2064,"""Few""",1554,false,6
2,"""blue""","""b16_y14""",1430,"""Most""",1040,true,4
2,"""blue""","""b24_y18""",2248,"""More than half""",889,true,3
2,"""blue""","""b5_y10""",1144,"""Fewer than half""",849,true,2
2,"""yellow""","""b24_y18""",2191,"""Fewer than half""",1464,false,7
2,"""blue""","""b18_y15""",1521,"""More""",1248,false,2
2,"""blue""","""b24_y27""",721,"""Many""",871,true,4
2,"""yellow""","""b16_y14""",1009,"""Most""",912,false,4
2,"""yellow""","""b8_y6""",1519,"""More""",1056,false,0
2,"""yellow""","""b7_y8""",1015,"""Fewer than half""",959,false,7
2,"""yellow""","""b20_y10""",1520,"""Many""",952,true,9
2,"""blue""","""b20_y24""",1384,"""Many""",1369,true,5
2,"""blue""","""b6_y9""",1584,"""Many""",1071,true,0
2,"""blue""","""b5_y10""",1136,"""Fewer than half""",935,true,8
2,"""blue""","""b15_y30""",785,"""More""",1224,false,4
2,"""yellow""","""b15_y18""",1313,"""More""",1248,true,4
2,"""yellow""","""b18_y15""",1400,"""Few""",1247,false,8
2,"""blue""","""b8_y6""",1264,"""Most""",927,true,4
2,"""blue""","""b9_y6""",1002,"""Few""",751,false,2
2,"""yellow""","""b27_y24""",1857,"""More""",1039,true,1
2,"""yellow""","""b16_y18""",2033,"""More than half""",1118,true,2
2,"""blue""","""b16_y14""",929,"""Most""",783,true,4
2,"""yellow""","""b18_y12""",1031,"""More than half""",1055,false,2
2,"""blue""","""b5_y10""",752,"""More than half""",1024,false,1
2,"""yellow""","""b18_y12""",912,"""More""",1098,false,2
2,"""yellow""","""b24_y18""",975,"""More than half""",1025,false,1
2,"""yellow""","""b12_y18""",1791,"""Few""",688,false,3
2,"""blue""","""b16_y12""",984,"""Many""",840,true,8
2,"""yellow""","""b12_y18""",2200,"""Most""",1096,true,0
2,"""blue""","""b27_y24""",984,"""More""",944,true,8
2,"""blue""","""b20_y24""",1000,"""More than half""",1423,false,9
2,"""blue""","""b12_y18""",776,"""More""",1113,false,9
2,"""yellow""","""b8_y6""",3432,"""Few""",1063,false,0
2,"""blue""","""b6_y5""",1217,"""More""",1007,true,8
2,"""yellow""","""b10_y20""",889,"""Most""",1376,true,6
